subset,class,source,group,file,orig,w,h,text_frac_small,text_density
panel,western,us_panel,1050,panel/western/us_panel__1050__2_2.jpg.jpg,comics_panels\1050\2_2.jpg,640,617,0.1845,10145.4
panel,western,us_panel,1050,panel/western/us_panel__1050__30_0.jpg.jpg,comics_panels\1050\30_0.jpg,399,640,0.459,15693.1
panel,western,us_panel,1050,panel/western/us_panel__1050__30_1.jpg.jpg,comics_panels\1050\30_1.jpg,382,640,0.2019,10343.6
panel,western,us_panel,1050,panel/western/us_panel__1050__30_2.jpg.jpg,comics_panels\1050\30_2.jpg,442,625,0.2159,7471.5
panel,western,us_panel,1050,panel/western/us_panel__1050__30_3.jpg.jpg,comics_panels\1050\30_3.jpg,637,640,0.1019,3819.2
panel,western,us_panel,1050,panel/western/us_panel__1050__30_4.jpg.jpg,comics_panels\1050\30_4.jpg,640,604,0.238,2287.3
panel,western,us_panel,1050,panel/western/us_panel__1050__30_5.jpg.jpg,comics_panels\1050\30_5.jpg,454,640,0.108,1369.8
panel,western,us_panel,1050,panel/western/us_panel__1050__30_6.jpg.jpg,comics_panels\1050\30_6.jpg,407,640,0.2334,6938.9
panel,western,us_panel,1050,panel/western/us_panel__1050__30_7.jpg.jpg,comics_panels\1050\30_7.jpg,415,640,0.2366,9506.7
panel,western,us_panel,1050,panel/western/us_panel__1050__31_0.jpg.jpg,comics_panels\1050\31_0.jpg,640,622,0.4075,16839.3
panel,western,us_panel,1050,panel/western/us_panel__1050__31_1.jpg.jpg,comics_panels\1050\31_1.jpg,640,623,0.4989,17838.6
panel,western,us_panel,1050,panel/western/us_panel__1050__31_2.jpg.jpg,comics_panels\1050\31_2.jpg,640,612,0.4767,15965.5
panel,western,us_panel,1050,panel/western/us_panel__1050__31_3.jpg.jpg,comics_panels\1050\31_3.jpg,640,637,0.1654,4346.5
panel,western,us_panel,1050,panel/western/us_panel__1050__31_4.jpg.jpg,comics_panels\1050\31_4.jpg,640,600,0.187,4318.0
panel,western,us_panel,1050,panel/western/us_panel__1050__31_5.jpg.jpg,comics_panels\1050\31_5.jpg,640,607,0.3557,9939.2
panel,western,us_panel,1050,panel/western/us_panel__1050__32_0.jpg.jpg,comics_panels\1050\32_0.jpg,640,595,0.3416,18536.8
panel,western,us_panel,1050,panel/western/us_panel__1050__32_1.jpg.jpg,comics_panels\1050\32_1.jpg,620,640,0.1864,4915.4
panel,western,us_panel,1050,panel/western/us_panel__1050__32_2.jpg.jpg,comics_panels\1050\32_2.jpg,462,640,0.1518,5799.0
panel,western,us_panel,1050,panel/western/us_panel__1050__32_3.jpg.jpg,comics_panels\1050\32_3.jpg,405,640,0.2983,15515.8
panel,western,us_panel,1050,panel/western/us_panel__1050__32_4.jpg.jpg,comics_panels\1050\32_4.jpg,394,640,0.2661,11827.8
panel,western,us_panel,1050,panel/western/us_panel__1050__32_5.jpg.jpg,comics_panels\1050\32_5.jpg,614,640,0.1906,6735.7
panel,western,us_panel,1050,panel/western/us_panel__1050__32_6.jpg.jpg,comics_panels\1050\32_6.jpg,640,576,0.458,10925.3
panel,western,us_panel,1050,panel/western/us_panel__1050__33_0.jpg.jpg,comics_panels\1050\33_0.jpg,640,595,0.4361,18894.0
panel,western,us_panel,1050,panel/western/us_panel__1050__33_1.jpg.jpg,comics_panels\1050\33_1.jpg,594,640,0.4241,17515.0
panel,western,us_panel,1050,panel/western/us_panel__1050__33_2.jpg.jpg,comics_panels\1050\33_2.jpg,451,560,0.2874,7024.1
panel,western,us_panel,1050,panel/western/us_panel__1050__33_3.jpg.jpg,comics_panels\1050\33_3.jpg,403,640,0.3358,11692.2
panel,western,us_panel,1050,panel/western/us_panel__1050__33_4.jpg.jpg,comics_panels\1050\33_4.jpg,431,640,0.1374,5083.1
panel,western,us_panel,1050,panel/western/us_panel__1050__34_0.jpg.jpg,comics_panels\1050\34_0.jpg,415,640,0.1046,6682.3
panel,western,us_panel,1050,panel/western/us_panel__1050__34_1.jpg.jpg,comics_panels\1050\34_1.jpg,392,640,0.1755,6758.6
panel,western,us_panel,1050,panel/western/us_panel__1050__34_2.jpg.jpg,comics_panels\1050\34_2.jpg,440,640,0.2808,11026.6
panel,western,us_panel,1050,panel/western/us_panel__1050__34_3.jpg.jpg,comics_panels\1050\34_3.jpg,603,640,0.3764,15296.8
panel,western,us_panel,1050,panel/western/us_panel__1050__34_4.jpg.jpg,comics_panels\1050\34_4.jpg,628,640,0.2556,12704.0
panel,western,us_panel,1050,panel/western/us_panel__1050__34_5.jpg.jpg,comics_panels\1050\34_5.jpg,409,640,0.1181,8571.1
panel,western,us_panel,1050,panel/western/us_panel__1050__34_6.jpg.jpg,comics_panels\1050\34_6.jpg,406,640,0.0969,3422.9
panel,western,us_panel,1050,panel/western/us_panel__1050__34_7.jpg.jpg,comics_panels\1050\34_7.jpg,439,640,0.197,8247.6
panel,western,us_panel,1050,panel/western/us_panel__1050__35_0.jpg.jpg,comics_panels\1050\35_0.jpg,601,640,0.2955,10707.9
panel,western,us_panel,1050,panel/western/us_panel__1050__35_1.jpg.jpg,comics_panels\1050\35_1.jpg,370,597,0.1119,4269.1
panel,western,us_panel,1050,panel/western/us_panel__1050__35_2.jpg.jpg,comics_panels\1050\35_2.jpg,418,640,0.0476,2293.5
panel,western,us_panel,1050,panel/western/us_panel__1050__35_3.jpg.jpg,comics_panels\1050\35_3.jpg,640,540,0.3601,14260.4
panel,western,us_panel,1050,panel/western/us_panel__1050__35_4.jpg.jpg,comics_panels\1050\35_4.jpg,597,640,0.4244,15088.8
panel,western,us_panel,1050,panel/western/us_panel__1050__35_5.jpg.jpg,comics_panels\1050\35_5.jpg,392,640,0.1149,4756.4
panel,western,us_panel,1050,panel/western/us_panel__1050__35_6.jpg.jpg,comics_panels\1050\35_6.jpg,448,640,0.3787,12049.1
panel,western,us_panel,1050,panel/western/us_panel__1050__35_7.jpg.jpg,comics_panels\1050\35_7.jpg,472,640,0.3737,14534.7
panel,western,us_panel,1050,panel/western/us_panel__1050__36_0.jpg.jpg,comics_panels\1050\36_0.jpg,523,640,0.3802,15689.1
panel,western,us_panel,1050,panel/western/us_panel__1050__36_1.jpg.jpg,comics_panels\1050\36_1.jpg,640,531,0.2736,6550.0
panel,western,us_panel,1050,panel/western/us_panel__1050__36_2.jpg.jpg,comics_panels\1050\36_2.jpg,469,619,0.2442,9720.6
panel,western,us_panel,1050,panel/western/us_panel__1050__36_3.jpg.jpg,comics_panels\1050\36_3.jpg,432,640,0.0859,3391.8
panel,western,us_panel,1050,panel/western/us_panel__1050__36_4.jpg.jpg,comics_panels\1050\36_4.jpg,393,640,0.3007,13633.6
panel,western,us_panel,1050,panel/western/us_panel__1050__36_5.jpg.jpg,comics_panels\1050\36_5.jpg,469,640,0.1727,5371.3
panel,western,us_panel,1050,panel/western/us_panel__1050__36_6.jpg.jpg,comics_panels\1050\36_6.jpg,421,636,0.1432,4082.1
panel,western,us_panel,1050,panel/western/us_panel__1050__36_7.jpg.jpg,comics_panels\1050\36_7.jpg,434,640,0.1678,5727.2
panel,western,us_panel,1050,panel/western/us_panel__1050__37_0.jpg.jpg,comics_panels\1050\37_0.jpg,368,640,0.1899,6218.5
panel,western,us_panel,1050,panel/western/us_panel__1050__37_1.jpg.jpg,comics_panels\1050\37_1.jpg,499,640,0.1901,9912.0
panel,western,us_panel,1050,panel/western/us_panel__1050__37_2.jpg.jpg,comics_panels\1050\37_2.jpg,418,640,0.2979,14860.0
panel,western,us_panel,1050,panel/western/us_panel__1050__37_3.jpg.jpg,comics_panels\1050\37_3.jpg,399,640,0.2373,11439.8
panel,western,us_panel,1050,panel/western/us_panel__1050__37_4.jpg.jpg,comics_panels\1050\37_4.jpg,482,640,0.1179,3796.0
panel,western,us_panel,1050,panel/western/us_panel__1050__37_5.jpg.jpg,comics_panels\1050\37_5.jpg,434,634,0.3586,15605.7
panel,western,us_panel,1050,panel/western/us_panel__1050__37_6.jpg.jpg,comics_panels\1050\37_6.jpg,511,640,0.359,15464.9
panel,western,us_panel,1050,panel/western/us_panel__1050__37_7.jpg.jpg,comics_panels\1050\37_7.jpg,640,542,0.2463,6073.7
panel,western,us_panel,1050,panel/western/us_panel__1050__38_0.jpg.jpg,comics_panels\1050\38_0.jpg,640,598,0.0696,3226.5
panel,western,us_panel,1050,panel/western/us_panel__1050__38_1.jpg.jpg,comics_panels\1050\38_1.jpg,640,627,0.32,5632.2
panel,western,us_panel,1050,panel/western/us_panel__1050__38_2.jpg.jpg,comics_panels\1050\38_2.jpg,469,599,0.3197,17210.6
panel,western,us_panel,1050,panel/western/us_panel__1050__38_3.jpg.jpg,comics_panels\1050\38_3.jpg,407,640,0.3983,19946.7
panel,western,us_panel,1050,panel/western/us_panel__1050__38_4.jpg.jpg,comics_panels\1050\38_4.jpg,501,613,0.2055,7554.2
panel,western,us_panel,1050,panel/western/us_panel__1050__38_5.jpg.jpg,comics_panels\1050\38_5.jpg,590,640,0.3515,11894.9
panel,western,us_panel,1050,panel/western/us_panel__1050__38_6.jpg.jpg,comics_panels\1050\38_6.jpg,640,620,0.2392,6303.1
panel,western,us_panel,1050,panel/western/us_panel__1050__3_0.jpg.jpg,comics_panels\1050\3_0.jpg,640,628,0.1807,3867.1
panel,western,us_panel,1050,panel/western/us_panel__1050__3_1.jpg.jpg,comics_panels\1050\3_1.jpg,640,586,0.2119,7849.2
panel,western,us_panel,1050,panel/western/us_panel__1050__3_2.jpg.jpg,comics_panels\1050\3_2.jpg,454,640,0.1619,6333.0
panel,western,us_panel,1050,panel/western/us_panel__1050__3_3.jpg.jpg,comics_panels\1050\3_3.jpg,407,640,0.109,5205.0
panel,western,us_panel,1050,panel/western/us_panel__1050__3_4.jpg.jpg,comics_panels\1050\3_4.jpg,419,640,0.0807,3745.4
panel,western,us_panel,1050,panel/western/us_panel__1050__3_5.jpg.jpg,comics_panels\1050\3_5.jpg,640,623,0.237,7694.3
panel,western,us_panel,1050,panel/western/us_panel__1050__3_6.jpg.jpg,comics_panels\1050\3_6.jpg,612,640,0.1566,4324.4
panel,western,us_panel,1050,panel/western/us_panel__1050__40_0.jpg.jpg,comics_panels\1050\40_0.jpg,640,561,0.4035,13875.1
panel,western,us_panel,1050,panel/western/us_panel__1050__40_1.jpg.jpg,comics_panels\1050\40_1.jpg,430,640,0.3493,10984.2
panel,western,us_panel,1050,panel/western/us_panel__1050__40_2.jpg.jpg,comics_panels\1050\40_2.jpg,433,640,0.1347,7689.5
panel,western,us_panel,1050,panel/western/us_panel__1050__40_3.jpg.jpg,comics_panels\1050\40_3.jpg,443,640,0.2777,9358.7
panel,western,us_panel,1050,panel/western/us_panel__1050__41_0.jpg.jpg,comics_panels\1050\41_0.jpg,637,640,0.3632,11887.9
panel,western,us_panel,1050,panel/western/us_panel__1050__41_1.jpg.jpg,comics_panels\1050\41_1.jpg,640,630,0.2429,6672.5
panel,western,us_panel,1050,panel/western/us_panel__1050__41_2.jpg.jpg,comics_panels\1050\41_2.jpg,405,640,0.2359,10861.7
panel,western,us_panel,1050,panel/western/us_panel__1050__41_3.jpg.jpg,comics_panels\1050\41_3.jpg,407,640,0.1319,6232.1
panel,western,us_panel,1050,panel/western/us_panel__1050__41_4.jpg.jpg,comics_panels\1050\41_4.jpg,382,640,0.2354,7430.3
panel,western,us_panel,1050,panel/western/us_panel__1050__41_5.jpg.jpg,comics_panels\1050\41_5.jpg,639,640,0.26,7804.2
panel,western,us_panel,1050,panel/western/us_panel__1050__41_6.jpg.jpg,comics_panels\1050\41_6.jpg,640,629,0.2149,7490.0
panel,western,us_panel,1050,panel/western/us_panel__1050__42_0.jpg.jpg,comics_panels\1050\42_0.jpg,629,640,0.3404,4914.8
panel,western,us_panel,1050,panel/western/us_panel__1050__42_1.jpg.jpg,comics_panels\1050\42_1.jpg,640,605,0.3674,12453.6
panel,western,us_panel,1050,panel/western/us_panel__1050__42_2.jpg.jpg,comics_panels\1050\42_2.jpg,389,640,0.1434,5810.1
panel,western,us_panel,1050,panel/western/us_panel__1050__42_3.jpg.jpg,comics_panels\1050\42_3.jpg,416,640,0.3621,18220.4
panel,western,us_panel,1050,panel/western/us_panel__1050__42_4.jpg.jpg,comics_panels\1050\42_4.jpg,453,623,0.1845,10038.3
panel,western,us_panel,1050,panel/western/us_panel__1050__42_5.jpg.jpg,comics_panels\1050\42_5.jpg,640,631,0.3603,8581.3
panel,western,us_panel,1050,panel/western/us_panel__1050__42_6.jpg.jpg,comics_panels\1050\42_6.jpg,640,618,0.3725,7979.8
panel,western,us_panel,1050,panel/western/us_panel__1050__43_0.jpg.jpg,comics_panels\1050\43_0.jpg,640,573,0.2231,6556.5
panel,western,us_panel,1050,panel/western/us_panel__1050__43_1.jpg.jpg,comics_panels\1050\43_1.jpg,627,640,0.4401,14053.1
panel,western,us_panel,1050,panel/western/us_panel__1050__43_2.jpg.jpg,comics_panels\1050\43_2.jpg,418,640,0.1555,7762.5
panel,western,us_panel,1050,panel/western/us_panel__1050__43_3.jpg.jpg,comics_panels\1050\43_3.jpg,421,640,0.2441,10289.5
panel,western,us_panel,1050,panel/western/us_panel__1050__43_4.jpg.jpg,comics_panels\1050\43_4.jpg,429,603,0.1679,9026.4
panel,western,us_panel,1050,panel/western/us_panel__1050__43_5.jpg.jpg,comics_panels\1050\43_5.jpg,640,627,0.1265,9001.5
panel,western,us_panel,1050,panel/western/us_panel__1050__43_6.jpg.jpg,comics_panels\1050\43_6.jpg,640,604,0.3846,14700.3
panel,western,us_panel,1050,panel/western/us_panel__1050__44_0.jpg.jpg,comics_panels\1050\44_0.jpg,640,640,0.3685,10038.0
panel,western,us_panel,1050,panel/western/us_panel__1050__44_1.jpg.jpg,comics_panels\1050\44_1.jpg,640,580,0.3763,13683.0
panel,western,us_panel,1050,panel/western/us_panel__1050__44_2.jpg.jpg,comics_panels\1050\44_2.jpg,417,640,0.1185,2695.3
panel,western,us_panel,1050,panel/western/us_panel__1050__44_3.jpg.jpg,comics_panels\1050\44_3.jpg,425,618,0.2273,10131.4
panel,western,us_panel,1050,panel/western/us_panel__1050__44_4.jpg.jpg,comics_panels\1050\44_4.jpg,429,640,0.17,5975.0
panel,western,us_panel,1050,panel/western/us_panel__1050__44_5.jpg.jpg,comics_panels\1050\44_5.jpg,640,594,0.3632,10820.0
panel,western,us_panel,1050,panel/western/us_panel__1050__44_6.jpg.jpg,comics_panels\1050\44_6.jpg,618,640,0.2018,7294.0
panel,western,us_panel,1050,panel/western/us_panel__1050__45_0.jpg.jpg,comics_panels\1050\45_0.jpg,640,603,0.2841,12842.2
panel,western,us_panel,1050,panel/western/us_panel__1050__45_1.jpg.jpg,comics_panels\1050\45_1.jpg,640,606,0.1898,7424.5
panel,western,us_panel,1050,panel/western/us_panel__1050__45_2.jpg.jpg,comics_panels\1050\45_2.jpg,424,634,0.2117,12383.9
panel,western,us_panel,1050,panel/western/us_panel__1050__45_3.jpg.jpg,comics_panels\1050\45_3.jpg,414,640,0.1987,7251.0
panel,western,us_panel,1050,panel/western/us_panel__1050__45_4.jpg.jpg,comics_panels\1050\45_4.jpg,420,640,0.0857,3572.5
panel,western,us_panel,1050,panel/western/us_panel__1050__45_5.jpg.jpg,comics_panels\1050\45_5.jpg,625,640,0.3772,14255.9
panel,western,us_panel,1050,panel/western/us_panel__1050__45_6.jpg.jpg,comics_panels\1050\45_6.jpg,631,640,0.2169,3859.4
panel,western,us_panel,1050,panel/western/us_panel__1050__46_1.jpg.jpg,comics_panels\1050\46_1.jpg,354,640,0.3691,3332.6
panel,western,us_panel,1050,panel/western/us_panel__1050__46_2.jpg.jpg,comics_panels\1050\46_2.jpg,369,536,0.302,4702.1
panel,western,us_panel,1050,panel/western/us_panel__1050__47_0.jpg.jpg,comics_panels\1050\47_0.jpg,386,612,0.2584,16623.5
panel,western,us_panel,1050,panel/western/us_panel__1050__47_1.jpg.jpg,comics_panels\1050\47_1.jpg,595,640,0.3419,12947.1
panel,western,us_panel,1050,panel/western/us_panel__1050__47_2.jpg.jpg,comics_panels\1050\47_2.jpg,325,522,0.2514,14641.9
panel,western,us_panel,1050,panel/western/us_panel__1050__47_3.jpg.jpg,comics_panels\1050\47_3.jpg,640,465,0.2189,2495.4
panel,western,us_panel,1050,panel/western/us_panel__1050__47_4.jpg.jpg,comics_panels\1050\47_4.jpg,640,595,0.4939,17562.1
panel,western,us_panel,1050,panel/western/us_panel__1050__47_5.jpg.jpg,comics_panels\1050\47_5.jpg,489,576,0.2314,10871.1
panel,western,us_panel,1050,panel/western/us_panel__1050__47_6.jpg.jpg,comics_panels\1050\47_6.jpg,640,364,0.3197,10288.8
panel,western,us_panel,1050,panel/western/us_panel__1050__48_0.jpg.jpg,comics_panels\1050\48_0.jpg,640,568,0.2031,4141.6
panel,western,us_panel,1050,panel/western/us_panel__1050__48_1.jpg.jpg,comics_panels\1050\48_1.jpg,640,485,0.0549,2463.7
panel,western,us_panel,1050,panel/western/us_panel__1050__48_2.jpg.jpg,comics_panels\1050\48_2.jpg,640,318,0.4302,3397.1
panel,western,us_panel,1050,panel/western/us_panel__1050__48_3.jpg.jpg,comics_panels\1050\48_3.jpg,550,536,0.266,3449.8
panel,western,us_panel,1050,panel/western/us_panel__1050__48_4.jpg.jpg,comics_panels\1050\48_4.jpg,640,315,0.4589,4804.5
panel,western,us_panel,1050,panel/western/us_panel__1050__49_0.jpg.jpg,comics_panels\1050\49_0.jpg,640,392,0.3147,1461.3
panel,western,us_panel,1050,panel/western/us_panel__1050__49_2.jpg.jpg,comics_panels\1050\49_2.jpg,640,575,0.3243,2539.3
panel,western,us_panel,1050,panel/western/us_panel__1050__4_0.jpg.jpg,comics_panels\1050\4_0.jpg,640,586,0.1878,8394.4
panel,western,us_panel,1050,panel/western/us_panel__1050__4_1.jpg.jpg,comics_panels\1050\4_1.jpg,640,546,0.0929,2496.8
panel,western,us_panel,1050,panel/western/us_panel__1050__4_2.jpg.jpg,comics_panels\1050\4_2.jpg,467,632,0.1317,8653.4
panel,western,us_panel,1050,panel/western/us_panel__1050__4_3.jpg.jpg,comics_panels\1050\4_3.jpg,435,640,0.0853,3461.0
panel,western,us_panel,1050,panel/western/us_panel__1050__4_4.jpg.jpg,comics_panels\1050\4_4.jpg,398,640,0.0503,2893.7
panel,western,us_panel,1050,panel/western/us_panel__1050__4_5.jpg.jpg,comics_panels\1050\4_5.jpg,640,606,0.2526,5044.8
panel,western,us_panel,1050,panel/western/us_panel__1050__4_6.jpg.jpg,comics_panels\1050\4_6.jpg,640,620,0.1828,5039.0
panel,western,us_panel,1050,panel/western/us_panel__1050__50_0.jpg.jpg,comics_panels\1050\50_0.jpg,602,579,0.5071,3072.7
panel,western,us_panel,1050,panel/western/us_panel__1050__50_1.jpg.jpg,comics_panels\1050\50_1.jpg,575,640,0.3963,3002.9
panel,western,us_panel,1050,panel/western/us_panel__1050__51_0.jpg.jpg,comics_panels\1050\51_0.jpg,640,189,0.1225,3727.6
panel,western,us_panel,1050,panel/western/us_panel__1050__51_1.jpg.jpg,comics_panels\1050\51_1.jpg,640,615,0.1341,4364.3
panel,western,us_panel,1050,panel/western/us_panel__1050__52_0.jpg.jpg,comics_panels\1050\52_0.jpg,640,483,0.1871,5387.5
panel,western,us_panel,1050,panel/western/us_panel__1050__52_1.jpg.jpg,comics_panels\1050\52_1.jpg,640,276,0.1781,848.9
panel,western,us_panel,1050,panel/western/us_panel__1050__5_0.jpg.jpg,comics_panels\1050\5_0.jpg,640,609,0.2138,8230.6
panel,western,us_panel,1050,panel/western/us_panel__1050__5_1.jpg.jpg,comics_panels\1050\5_1.jpg,640,621,0.299,10562.2
panel,western,us_panel,1050,panel/western/us_panel__1050__5_2.jpg.jpg,comics_panels\1050\5_2.jpg,495,634,0.1518,5694.2
panel,western,us_panel,1050,panel/western/us_panel__1050__5_3.jpg.jpg,comics_panels\1050\5_3.jpg,473,622,0.1064,4911.5
panel,western,us_panel,1050,panel/western/us_panel__1050__5_4.jpg.jpg,comics_panels\1050\5_4.jpg,442,633,0.0828,4574.9
panel,western,us_panel,1050,panel/western/us_panel__1050__5_5.jpg.jpg,comics_panels\1050\5_5.jpg,640,590,0.1209,5421.8
panel,western,us_panel,1050,panel/western/us_panel__1050__5_6.jpg.jpg,comics_panels\1050\5_6.jpg,640,621,0.2187,10790.4
panel,western,us_panel,1050,panel/western/us_panel__1050__6_0.jpg.jpg,comics_panels\1050\6_0.jpg,640,612,0.3056,15703.1
panel,western,us_panel,1050,panel/western/us_panel__1050__6_1.jpg.jpg,comics_panels\1050\6_1.jpg,626,640,0.1627,4085.8
panel,western,us_panel,1050,panel/western/us_panel__1050__6_2.jpg.jpg,comics_panels\1050\6_2.jpg,439,640,0.1742,8913.1
panel,western,us_panel,1050,panel/western/us_panel__1050__6_3.jpg.jpg,comics_panels\1050\6_3.jpg,408,627,0.0903,5140.4
panel,western,us_panel,1050,panel/western/us_panel__1050__6_4.jpg.jpg,comics_panels\1050\6_4.jpg,412,637,0.1071,3955.1
panel,western,us_panel,1050,panel/western/us_panel__1050__6_5.jpg.jpg,comics_panels\1050\6_5.jpg,617,640,0.1549,4853.6
panel,western,us_panel,1050,panel/western/us_panel__1050__6_6.jpg.jpg,comics_panels\1050\6_6.jpg,624,640,0.2626,8607.6
panel,western,us_panel,1050,panel/western/us_panel__1050__7_0.jpg.jpg,comics_panels\1050\7_0.jpg,640,632,0.2118,8218.6
panel,western,us_panel,1050,panel/western/us_panel__1050__7_1.jpg.jpg,comics_panels\1050\7_1.jpg,640,575,0.3216,13671.1
panel,western,us_panel,1050,panel/western/us_panel__1050__7_2.jpg.jpg,comics_panels\1050\7_2.jpg,474,614,0.1259,4356.8
panel,western,us_panel,1050,panel/western/us_panel__1050__7_3.jpg.jpg,comics_panels\1050\7_3.jpg,416,578,0.3575,18473.8
panel,western,us_panel,1050,panel/western/us_panel__1050__7_4.jpg.jpg,comics_panels\1050\7_4.jpg,435,640,0.1374,5174.7
panel,western,us_panel,1050,panel/western/us_panel__1050__7_5.jpg.jpg,comics_panels\1050\7_5.jpg,640,587,0.4304,15138.0
panel,western,us_panel,1050,panel/western/us_panel__1050__7_6.jpg.jpg,comics_panels\1050\7_6.jpg,640,605,0.3238,9016.7
panel,western,us_panel,1050,panel/western/us_panel__1050__8_0.jpg.jpg,comics_panels\1050\8_0.jpg,636,640,0.2177,13677.0
panel,western,us_panel,1050,panel/western/us_panel__1050__8_1.jpg.jpg,comics_panels\1050\8_1.jpg,424,640,0.2049,1033.1
panel,western,us_panel,1050,panel/western/us_panel__1050__8_2.jpg.jpg,comics_panels\1050\8_2.jpg,381,640,0.1334,6047.4
panel,western,us_panel,1050,panel/western/us_panel__1050__8_3.jpg.jpg,comics_panels\1050\8_3.jpg,410,604,0.1244,4861.9
panel,western,us_panel,1050,panel/western/us_panel__1050__9_0.jpg.jpg,comics_panels\1050\9_0.jpg,640,583,0.1528,5521.6
panel,western,us_panel,1050,panel/western/us_panel__1050__9_1.jpg.jpg,comics_panels\1050\9_1.jpg,626,640,0.3676,18542.2
panel,western,us_panel,1050,panel/western/us_panel__1050__9_2.jpg.jpg,comics_panels\1050\9_2.jpg,442,628,0.1807,7057.5
panel,western,us_panel,1050,panel/western/us_panel__1050__9_3.jpg.jpg,comics_panels\1050\9_3.jpg,418,640,0.2538,13128.8
panel,western,us_panel,1050,panel/western/us_panel__1050__9_4.jpg.jpg,comics_panels\1050\9_4.jpg,497,637,0.0809,3743.0
panel,western,us_panel,1050,panel/western/us_panel__1050__9_5.jpg.jpg,comics_panels\1050\9_5.jpg,632,640,0.3543,10261.5
